install_id,industry,size_band,country,climate,dust_level,shift_pattern,family,grade,cooling,ip_rating,duty_cycle_pct,channel,region,message_angle,landing_page,device,commissioning,service_plan,support_tier,had_thermal_fault,slow_first_response,ticket_count,feedback_score,order_value,installed_on,churned,reordered
I02170,logistics,small,PL,hot,high,3-shift,Hoist,consumer,passive,IP54,35,search,nordics,durability,/spec-sheets,mobile,self,standard,dedicated,true,false,4,,4500,2024-03-14,false,true
I02171,food,small,AE,temperate,medium,3-shift,Sorter,pro,liquid,IP66,65,referral,nordics,uptime,/products,desktop,guided,standard,pooled,false,false,0,5,11600,2024-04-14,false,true
I02172,mining,mid,SA,hot,low,2-shift,Compactor,pro,passive,IP54,65,referral,middle-east,service,/case-studies,desktop,guided,standard,dedicated,true,false,1,,33900,2024-11-18,false,true
I02173,mining,small,MA,hot,medium,3-shift,Lifter,industrial,active,IP66,90,trade-fair,iberia,durability,/spec-sheets,desktop,self,standard,dedicated,true,false,2,,26600,2025-05-19,false,true
I02174,logistics,small,ES,hot,medium,1-shift,Compactor,industrial,liquid,IP66,90,paid-social,middle-east,durability,/spec-sheets,mobile,on-site,standard,dedicated,false,false,0,,79650,2025-05-27,false,true
I02175,mining,mid,SE,temperate,medium,3-shift,Conveyor,industrial,active,IP65,90,trade-fair,middle-east,uptime,/contact,desktop,self,standard,dedicated,true,false,1,1,135500,2024-04-26,false,true
I02176,logistics,mid,FI,temperate,low,2-shift,Sorter,industrial,active,IP54,90,referral,iberia,price,/products,desktop,guided,standard,pooled,false,true,1,5,81300,2024-04-28,true,false
I02177,food,small,AE,hot,low,1-shift,Loader,industrial,liquid,IP65,90,referral,nordics,uptime,/pricing,mobile,self,standard,dedicated,false,false,0,,80550,2025-03-20,false,true
I02178,construction,small,DE,temperate,low,1-shift,Compactor,industrial,active,IP66,90,trade-fair,benelux,price,/spec-sheets,mobile,on-site,standard,dedicated,false,false,0,,26600,2025-07-10,false,true
I02179,logistics,small,DE,temperate,medium,1-shift,Hoist,pro,liquid,IP65,65,paid-social,nordics,service,/case-studies,desktop,on-site,standard,dedicated,false,false,0,,56250,2024-11-22,false,true
I02180,mining,mid,ES,hot,high,3-shift,Hoist,pro,liquid,IP65,65,distributor-ME,middle-east,uptime,/case-studies,desktop,on-site,standard,dedicated,false,false,0,,33750,2025-04-23,false,true
I02181,food,small,FI,temperate,medium,2-shift,Compactor,pro,liquid,IP54,65,referral,middle-east,service,/case-studies,desktop,on-site,none,pooled,true,true,3,1,23200,2025-06-22,false,true
I02182,mining,large,SA,hot,medium,2-shift,Compactor,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/spec-sheets,mobile,on-site,none,dedicated,false,false,0,4,26600,2024-02-19,false,true
I02183,construction,large,AE,hot,high,3-shift,Compactor,consumer,passive,IP66,35,paid-social,iberia,service,/case-studies,desktop,self,standard,pooled,true,true,5,2,4300,2024-11-17,true,false
I02184,food,small,FI,temperate,high,3-shift,Sorter,pro,active,IP65,65,search,benelux,durability,/case-studies,mobile,guided,premium,dedicated,false,false,0,,23000,2024-07-01,false,true
I02185,construction,small,AE,hot,low,1-shift,Compactor,consumer,passive,IP66,35,distributor-ME,middle-east,uptime,/pricing,desktop,guided,premium,pooled,true,true,2,2,8600,2024-08-05,false,true
I02186,logistics,large,MA,temperate,medium,1-shift,Compactor,industrial,liquid,IP66,90,trade-fair,dach,uptime,/pricing,tablet,guided,standard,dedicated,false,false,0,,53100,2025-05-16,false,true
I02187,food,small,SE,temperate,medium,2-shift,Lifter,consumer,active,IP65,35,search,middle-east,uptime,/pricing,desktop,guided,standard,dedicated,false,false,1,,4500,2024-09-19,false,true
I02188,food,small,FI,temperate,medium,3-shift,Hoist,industrial,liquid,IP66,90,referral,iberia,price,/products,desktop,guided,none,dedicated,true,false,2,,26550,2025-02-09,false,true
I02189,logistics,large,SE,temperate,high,1-shift,Compactor,pro,active,IP65,65,search,nordics,durability,/contact,desktop,on-site,standard,dedicated,true,false,2,2,23200,2025-03-20,false,true
I02190,logistics,small,FI,temperate,medium,2-shift,Lifter,pro,passive,IP65,65,referral,benelux,price,/contact,desktop,self,premium,dedicated,false,false,0,5,35250,2024-10-15,false,true
I02191,construction,large,NO,temperate,high,1-shift,Conveyor,consumer,active,IP54,35,paid-social,middle-east,durability,/contact,desktop,on-site,standard,pooled,false,false,0,5,4100,2024-08-31,false,true
I02192,construction,small,ES,hot,low,1-shift,Conveyor,consumer,passive,IP54,35,search,middle-east,uptime,/spec-sheets,mobile,guided,premium,pooled,true,true,3,,19750,2024-05-27,true,false
I02193,construction,small,SE,hot,medium,1-shift,Hoist,industrial,active,IP66,90,trade-fair,iberia,durability,/spec-sheets,mobile,on-site,standard,dedicated,false,false,1,5,52800,2024-08-09,false,true
I02194,mining,large,DE,hot,medium,2-shift,Hoist,pro,active,IP65,65,distributor-ME,middle-east,uptime,/case-studies,desktop,self,standard,pooled,true,false,1,,11800,2025-07-26,false,true
I02195,mining,mid,NO,temperate,high,2-shift,Hoist,industrial,liquid,IP66,90,referral,benelux,price,/contact,desktop,self,premium,pooled,false,true,1,,132750,2025-07-14,false,true
I02196,mining,large,FI,temperate,low,3-shift,Hoist,pro,active,IP65,65,trade-fair,iberia,durability,/products,desktop,on-site,none,pooled,false,false,0,,11800,2024-08-27,false,true
I02197,logistics,small,PL,temperate,high,1-shift,Compactor,pro,passive,IP54,65,paid-social,iberia,service,/spec-sheets,mobile,self,standard,pooled,false,false,0,5,56500,2024-12-22,false,true
I02198,mining,large,ES,hot,medium,2-shift,Loader,consumer,active,IP66,35,distributor-ME,middle-east,uptime,/pricing,desktop,guided,none,pooled,true,true,2,,12300,2024-10-30,false,true
I02199,logistics,small,PL,temperate,medium,1-shift,Compactor,pro,active,IP65,65,paid-social,benelux,durability,/spec-sheets,desktop,self,none,dedicated,true,false,2,,34800,2025-08-11,false,true
I02200,logistics,mid,ES,arctic,medium,2-shift,Sorter,pro,passive,IP54,65,search,middle-east,uptime,/pricing,desktop,self,none,pooled,false,false,0,,11850,2024-04-07,false,true
I02201,construction,mid,ES,hot,low,1-shift,Conveyor,industrial,liquid,IP54,90,trade-fair,dach,uptime,/pricing,desktop,on-site,standard,pooled,false,false,0,5,27150,2024-04-27,false,true
I02202,food,small,NO,temperate,low,1-shift,Compactor,industrial,active,IP66,90,search,nordics,durability,/products,desktop,self,premium,pooled,false,true,2,,26600,2024-07-01,true,false
I02203,construction,large,PL,temperate,high,1-shift,Hoist,pro,liquid,IP65,65,trade-fair,middle-east,uptime,/products,desktop,guided,premium,dedicated,false,false,0,,33750,2025-06-29,false,true
I02204,mining,small,AE,hot,medium,3-shift,Loader,pro,liquid,IP54,65,distributor-ME,middle-east,uptime,/case-studies,desktop,on-site,standard,pooled,false,true,1,,11850,2025-04-04,true,false
I02205,food,mid,AE,hot,high,2-shift,Conveyor,pro,liquid,IP65,65,distributor-ME,middle-east,uptime,/contact,desktop,self,premium,dedicated,true,false,1,,23400,2024-06-02,false,true
I02206,construction,mid,DE,hot,medium,2-shift,Hoist,pro,liquid,IP65,65,trade-fair,iberia,durability,/spec-sheets,mobile,on-site,none,pooled,false,false,0,,11250,2025-08-04,false,true
I02207,food,small,ES,hot,medium,1-shift,Sorter,industrial,active,IP54,90,distributor-ME,middle-east,uptime,/spec-sheets,desktop,guided,standard,dedicated,false,false,0,,81300,2024-06-26,false,true
I02208,mining,mid,SA,hot,high,1-shift,Sorter,pro,liquid,IP66,65,search,benelux,durability,/contact,desktop,self,standard,dedicated,true,false,1,,34800,2024-09-20,false,true
I02209,construction,mid,MA,hot,low,1-shift,Conveyor,industrial,liquid,IP54,90,trade-fair,iberia,durability,/pricing,desktop,self,none,dedicated,true,false,2,,81450,2025-02-16,false,true
I02210,logistics,small,NO,temperate,high,1-shift,Conveyor,industrial,active,IP65,90,trade-fair,dach,uptime,/products,desktop,on-site,premium,dedicated,false,false,0,5,81300,2024-12-16,false,true
I02211,food,mid,MA,hot,low,3-shift,Loader,consumer,passive,IP66,35,search,nordics,durability,/spec-sheets,desktop,on-site,standard,dedicated,true,false,1,,4250,2025-05-20,false,true
I02212,construction,small,PL,temperate,high,2-shift,Hoist,industrial,active,IP66,90,referral,nordics,uptime,/products,desktop,self,premium,pooled,false,false,1,2,132000,2024-06-25,false,true
I02213,mining,small,SE,temperate,low,3-shift,Compactor,consumer,active,IP54,35,referral,iberia,price,/contact,desktop,guided,premium,dedicated,false,false,2,,9000,2025-06-12,true,false
I02214,construction,large,FI,temperate,medium,1-shift,Compactor,pro,liquid,IP54,65,referral,iberia,price,/products,desktop,self,none,pooled,false,false,0,5,11600,2025-07-12,false,true
I02215,food,small,DE,temperate,low,1-shift,Loader,pro,active,IP66,65,trade-fair,iberia,durability,/case-studies,desktop,guided,standard,dedicated,true,false,1,5,33900,2024-04-25,false,true
I02216,logistics,large,MA,hot,medium,1-shift,Sorter,industrial,liquid,IP54,90,search,middle-east,uptime,/pricing,desktop,self,standard,dedicated,false,false,0,,81450,2024-11-01,false,true
I02217,construction,large,SE,arctic,medium,1-shift,Hoist,pro,liquid,IP65,65,search,benelux,durability,/case-studies,desktop,guided,premium,dedicated,false,false,1,5,33750,2024-04-15,false,true
I02218,logistics,mid,PL,temperate,high,2-shift,Lifter,industrial,liquid,IP66,90,trade-fair,nordics,service,/products,tablet,self,standard,pooled,false,true,1,,54000,2025-04-05,false,true
I02219,logistics,mid,MA,hot,high,2-shift,Sorter,pro,active,IP65,65,trade-fair,iberia,durability,/contact,desktop,on-site,premium,pooled,true,true,2,2,11500,2024-03-17,false,true
I02220,mining,mid,FI,arctic,low,2-shift,Hoist,industrial,active,IP66,90,referral,iberia,price,/products,desktop,self,none,dedicated,false,false,0,,79200,2024-10-08,false,true
I02221,logistics,mid,FI,temperate,low,2-shift,Compactor,consumer,passive,IP66,35,referral,benelux,price,/contact,mobile,on-site,premium,pooled,false,false,0,4,4300,2024-09-29,false,true
I02222,food,small,FI,temperate,medium,1-shift,Hoist,consumer,active,IP66,35,search,nordics,durability,/case-studies,tablet,on-site,standard,pooled,false,false,1,,7700,2025-01-27,false,true
I02223,mining,small,SE,arctic,high,1-shift,Compactor,consumer,passive,IP66,35,paid-social,nordics,service,/case-studies,tablet,on-site,standard,pooled,false,false,0,,4300,2025-05-02,true,false
I02224,mining,small,NO,temperate,medium,3-shift,Compactor,industrial,liquid,IP66,90,trade-fair,benelux,price,/contact,mobile,self,premium,dedicated,false,false,2,5,132750,2025-02-02,false,true
I02225,food,mid,SA,hot,medium,2-shift,Loader,industrial,active,IP66,90,search,benelux,durability,/contact,desktop,on-site,premium,dedicated,false,false,1,,27050,2025-05-15,false,true
I02226,construction,small,SE,arctic,low,3-shift,Lifter,pro,active,IP65,65,search,iberia,service,/spec-sheets,desktop,on-site,standard,dedicated,false,false,0,5,23200,2024-05-29,false,true
I02227,mining,small,DE,temperate,high,3-shift,Compactor,pro,active,IP65,65,referral,iberia,price,/case-studies,mobile,on-site,none,pooled,false,true,1,,11600,2024-09-01,true,false
I02228,food,mid,MA,hot,medium,3-shift,Sorter,consumer,passive,IP66,35,distributor-ME,middle-east,uptime,/spec-sheets,tablet,on-site,premium,pooled,true,false,1,1,19000,2024-07-05,false,true
I02229,logistics,mid,AE,hot,low,1-shift,Compactor,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/case-studies,desktop,guided,standard,dedicated,true,false,2,2,53100,2025-05-11,false,true
I02230,mining,small,PL,temperate,medium,3-shift,Conveyor,industrial,active,IP65,90,trade-fair,benelux,price,/contact,mobile,guided,standard,dedicated,true,false,2,2,27100,2024-12-20,false,true
I02231,logistics,small,NO,hot,low,1-shift,Conveyor,consumer,active,IP54,35,distributor-ME,middle-east,uptime,/spec-sheets,mobile,self,standard,pooled,false,false,0,,8200,2024-12-05,false,true
I02232,food,small,SE,temperate,low,2-shift,Lifter,consumer,passive,IP54,35,referral,middle-east,service,/contact,desktop,guided,none,pooled,false,true,1,,12300,2024-12-19,false,true
I02233,food,small,NO,temperate,low,3-shift,Sorter,consumer,active,IP54,35,paid-social,nordics,service,/contact,desktop,guided,premium,pooled,false,true,2,,7700,2025-07-03,false,true
I02234,construction,small,DE,temperate,medium,1-shift,Hoist,industrial,active,IP66,90,trade-fair,middle-east,uptime,/spec-sheets,desktop,on-site,none,pooled,false,false,0,,52800,2025-06-29,false,true
I02235,construction,mid,FI,temperate,medium,2-shift,Conveyor,pro,liquid,IP65,65,paid-social,middle-east,durability,/contact,desktop,guided,standard,pooled,false,false,0,,23400,2024-03-06,false,true
I02236,mining,mid,SE,temperate,low,3-shift,Loader,industrial,liquid,IP65,90,paid-social,benelux,durability,/spec-sheets,desktop,self,standard,dedicated,true,false,1,2,80550,2024-10-03,false,true
I02237,logistics,small,PL,temperate,medium,1-shift,Compactor,industrial,liquid,IP66,90,referral,middle-east,service,/case-studies,desktop,guided,standard,dedicated,true,false,2,5,79650,2025-03-19,false,true
I02238,logistics,small,MA,hot,high,1-shift,Hoist,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/products,desktop,on-site,standard,dedicated,false,false,0,5,26400,2025-02-04,false,true
I02239,food,mid,DE,temperate,high,2-shift,Hoist,consumer,passive,IP54,35,search,dach,service,/case-studies,tablet,guided,none,dedicated,false,false,1,,4500,2024-09-05,false,true
I02240,logistics,small,SA,hot,medium,1-shift,Hoist,consumer,passive,IP54,35,referral,middle-east,service,/case-studies,mobile,guided,none,dedicated,true,false,2,3,4500,2025-03-21,true,false
I02241,construction,large,SE,arctic,low,1-shift,Compactor,pro,liquid,IP54,65,trade-fair,dach,uptime,/spec-sheets,desktop,guided,standard,pooled,false,true,1,4,11600,2024-09-12,true,false
I02242,mining,large,ES,temperate,medium,1-shift,Hoist,pro,passive,IP66,65,search,benelux,durability,/products,mobile,guided,none,pooled,false,false,0,5,23500,2025-03-13,false,true
I02243,logistics,small,AE,hot,high,2-shift,Hoist,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/products,mobile,on-site,none,dedicated,false,false,0,,79650,2024-06-02,false,true
I02244,logistics,mid,AE,hot,medium,1-shift,Hoist,consumer,active,IP66,35,referral,benelux,price,/spec-sheets,tablet,self,premium,pooled,false,false,0,,7700,2025-05-20,false,true
I02245,food,small,PL,hot,medium,3-shift,Loader,pro,active,IP66,65,distributor-ME,middle-east,uptime,/case-studies,mobile,self,standard,dedicated,false,false,0,5,33900,2025-07-19,false,true
I02246,mining,large,SE,temperate,high,2-shift,Sorter,pro,active,IP65,65,paid-social,iberia,service,/case-studies,mobile,on-site,standard,pooled,false,false,0,5,11500,2025-01-21,false,true
I02247,construction,large,MA,temperate,medium,2-shift,Conveyor,pro,liquid,IP65,65,search,nordics,durability,/products,desktop,guided,none,dedicated,true,false,2,,11700,2024-09-26,false,true
I02248,logistics,large,SE,hot,medium,1-shift,Loader,consumer,passive,IP66,35,paid-social,dach,service,/pricing,desktop,guided,standard,pooled,true,true,3,1,4250,2025-05-07,false,true
I02249,logistics,small,PL,hot,high,3-shift,Hoist,pro,passive,IP66,65,paid-social,middle-east,durability,/case-studies,mobile,on-site,premium,dedicated,true,false,2,3,23500,2025-08-09,false,true
I02250,food,small,AE,hot,low,3-shift,Lifter,industrial,liquid,IP66,90,distributor-ME,middle-east,uptime,/contact,mobile,self,none,pooled,true,true,2,1,27000,2024-05-13,false,true
I02251,construction,small,SE,arctic,high,1-shift,Hoist,pro,liquid,IP65,65,trade-fair,dach,uptime,/spec-sheets,desktop,on-site,premium,dedicated,false,false,0,,33750,2025-01-04,false,true
I02252,food,small,AE,hot,medium,3-shift,Hoist,industrial,active,IP66,90,trade-fair,middle-east,uptime,/products,desktop,guided,standard,dedicated,false,false,0,,26400,2024-02-28,false,true
I02253,mining,small,MA,hot,medium,3-shift,Compactor,industrial,active,IP66,90,trade-fair,dach,uptime,/pricing,desktop,on-site,standard,dedicated,false,false,0,4,53200,2025-06-16,false,true
I02254,logistics,large,MA,hot,low,1-shift,Loader,pro,liquid,IP54,65,referral,nordics,uptime,/spec-sheets,desktop,on-site,standard,pooled,true,false,1,3,11850,2024-11-08,false,true
I02255,mining,small,SE,temperate,medium,3-shift,Hoist,consumer,active,IP66,35,paid-social,dach,service,/pricing,desktop,guided,standard,pooled,false,false,0,,3850,2025-05-05,false,true
I02256,food,mid,PL,temperate,medium,1-shift,Compactor,pro,active,IP65,65,search,iberia,service,/spec-sheets,desktop,self,standard,dedicated,false,false,0,5,34800,2024-05-30,false,true
I02257,construction,mid,PL,temperate,medium,1-shift,Lifter,pro,passive,IP65,65,search,middle-east,uptime,/pricing,desktop,self,none,dedicated,false,false,1,,35250,2024-12-04,false,true
I02258,mining,large,MA,hot,high,3-shift,Conveyor,pro,passive,IP66,65,referral,iberia,price,/contact,desktop,self,none,dedicated,true,false,3,,23200,2025-06-18,false,true
I02259,food,mid,MA,hot,medium,3-shift,Compactor,pro,active,IP65,65,distributor-ME,middle-east,uptime,/pricing,mobile,guided,premium,dedicated,true,false,1,,11600,2024-07-16,false,true
I02260,logistics,large,PL,temperate,medium,3-shift,Hoist,industrial,active,IP66,90,trade-fair,nordics,service,/case-studies,mobile,on-site,none,dedicated,true,false,2,,26400,2025-03-19,false,true
I02261,mining,large,SA,hot,medium,3-shift,Conveyor,industrial,liquid,IP54,90,distributor-ME,middle-east,uptime,/case-studies,desktop,on-site,none,pooled,false,false,0,,27150,2024-11-25,false,true
I02262,construction,small,MA,hot,high,2-shift,Loader,consumer,passive,IP66,35,referral,nordics,uptime,/contact,mobile,on-site,none,pooled,true,true,2,3,12750,2025-03-10,true,false
I02263,logistics,small,NO,arctic,medium,2-shift,Conveyor,industrial,liquid,IP54,90,trade-fair,benelux,price,/contact,desktop,guided,standard,dedicated,false,false,0,5,54300,2024-07-26,false,true
I02264,logistics,small,AE,hot,low,2-shift,Hoist,consumer,passive,IP54,35,distributor-ME,middle-east,uptime,/spec-sheets,desktop,guided,standard,pooled,true,true,2,,9000,2024-05-11,false,true
I02265,mining,large,SE,temperate,medium,1-shift,Loader,consumer,passive,IP66,35,referral,middle-east,service,/case-studies,desktop,on-site,none,dedicated,false,false,0,,8500,2024-08-31,false,true
I02266,logistics,large,MA,hot,medium,3-shift,Sorter,pro,liquid,IP66,65,distributor-ME,middle-east,uptime,/pricing,mobile,on-site,standard,pooled,false,false,0,,11600,2024-04-11,false,true
I02267,construction,mid,DE,hot,low,2-shift,Loader,consumer,active,IP66,35,distributor-ME,middle-east,uptime,/pricing,desktop,self,standard,pooled,false,false,0,,4100,2025-05-20,false,true
I02268,construction,small,SE,temperate,high,1-shift,Hoist,pro,passive,IP66,65,referral,dach,uptime,/products,mobile,on-site,none,pooled,true,false,1,,11750,2025-06-13,false,true
I02269,logistics,mid,ES,hot,low,1-shift,Sorter,pro,active,IP65,65,referral,middle-east,service,/pricing,desktop,guided,standard,pooled,false,false,0,,11500,2025-06-19,false,true
I02270,food,large,PL,temperate,low,3-shift,Sorter,pro,active,IP65,65,paid-social,benelux,durability,/spec-sheets,tablet,self,none,pooled,false,false,0,5,34500,2024-05-09,false,true
I02271,food,small,PL,temperate,medium,2-shift,Lifter,pro,active,IP65,65,trade-fair,benelux,price,/contact,desktop,on-site,standard,pooled,false,false,0,,58000,2024-12-27,false,true
I02272,food,small,MA,hot,low,3-shift,Lifter,pro,passive,IP65,65,trade-fair,benelux,price,/case-studies,desktop,self,premium,pooled,true,true,5,,11750,2025-07-21,false,true
I02273,construction,small,DE,hot,low,1-shift,Compactor,pro,active,IP65,65,search,dach,service,/spec-sheets,desktop,guided,none,dedicated,false,false,0,,58000,2024-05-21,false,true
I02274,logistics,mid,SA,hot,high,2-shift,Loader,industrial,liquid,IP65,90,distributor-ME,middle-east,uptime,/case-studies,mobile,guided,standard,pooled,false,true,1,5,26850,2024-07-23,false,true
I02275,mining,mid,ES,hot,high,3-shift,Conveyor,consumer,active,IP54,35,trade-fair,middle-east,uptime,/pricing,mobile,on-site,standard,pooled,false,true,1,,12300,2024-05-14,true,false
I02276,construction,small,MA,hot,high,2-shift,Loader,pro,passive,IP65,65,search,middle-east,uptime,/case-studies,tablet,on-site,standard,dedicated,true,false,3,,33600,2024-07-30,true,false
I02277,construction,large,DE,temperate,medium,1-shift,Compactor,industrial,active,IP66,90,referral,benelux,price,/products,mobile,self,none,dedicated,false,false,1,,79800,2025-06-26,false,true
I02278,mining,large,NO,temperate,medium,2-shift,Conveyor,consumer,active,IP54,35,search,benelux,durability,/spec-sheets,desktop,guided,standard,pooled,true,true,2,,8200,2024-08-28,false,true
I02279,logistics,small,ES,hot,medium,1-shift,Hoist,consumer,passive,IP54,35,search,nordics,durability,/spec-sheets,mobile,guided,standard,pooled,true,true,3,,4500,2025-01-10,true,false
I02280,food,small,ES,hot,low,2-shift,Sorter,industrial,active,IP54,90,search,nordics,durability,/spec-sheets,desktop,on-site,none,pooled,false,false,0,5,54200,2024-06-04,false,true
I02281,construction,small,FI,arctic,medium,3-shift,Loader,consumer,active,IP66,35,paid-social,nordics,service,/spec-sheets,desktop,self,none,pooled,false,false,0,,4100,2024-09-11,false,true
I02282,food,large,SA,hot,low,2-shift,Loader,industrial,liquid,IP65,90,distributor-ME,middle-east,uptime,/contact,desktop,on-site,none,dedicated,false,false,0,5,134250,2024-06-18,false,true
I02283,mining,small,SE,temperate,high,3-shift,Compactor,consumer,active,IP54,35,search,nordics,durability,/products,desktop,self,premium,pooled,false,true,2,,4500,2024-08-11,true,false
I02284,construction,small,PL,hot,low,2-shift,Sorter,pro,active,IP65,65,trade-fair,iberia,durability,/products,desktop,self,standard,dedicated,false,false,0,,23000,2024-04-23,false,true
I02285,food,small,MA,hot,medium,3-shift,Compactor,pro,liquid,IP54,65,distributor-ME,middle-east,uptime,/spec-sheets,desktop,self,premium,pooled,false,true,1,5,11600,2025-06-04,false,true
I02286,mining,large,ES,temperate,medium,1-shift,Conveyor,industrial,active,IP65,90,trade-fair,dach,uptime,/contact,mobile,self,standard,dedicated,false,false,0,5,27100,2024-09-06,true,false
I02287,food,large,SE,temperate,low,3-shift,Conveyor,pro,passive,IP66,65,paid-social,dach,service,/pricing,desktop,self,standard,dedicated,false,false,0,5,11600,2024-04-20,false,true
I02288,construction,small,AE,hot,medium,1-shift,Sorter,pro,liquid,IP66,65,trade-fair,middle-east,uptime,/contact,desktop,on-site,premium,pooled,false,false,0,,11600,2024-12-21,false,true
I02289,mining,mid,AE,hot,medium,1-shift,Lifter,consumer,active,IP65,35,paid-social,nordics,service,/contact,mobile,on-site,none,pooled,false,false,0,5,4500,2025-07-27,false,true
I02290,logistics,mid,SA,hot,medium,1-shift,Lifter,pro,liquid,IP54,65,trade-fair,iberia,durability,/products,tablet,on-site,premium,pooled,true,false,1,,23500,2024-05-20,false,true
I02291,food,small,SE,temperate,low,2-shift,Lifter,industrial,liquid,IP66,90,referral,benelux,price,/contact,mobile,self,standard,pooled,false,false,0,,27000,2025-05-04,false,true
I02292,mining,large,SE,temperate,high,2-shift,Compactor,pro,passive,IP54,65,trade-fair,dach,uptime,/pricing,tablet,self,standard,pooled,false,false,0,5,11300,2024-04-15,false,true
I02293,logistics,small,DE,temperate,high,1-shift,Loader,industrial,active,IP66,90,search,dach,service,/spec-sheets,mobile,on-site,standard,dedicated,false,false,0,4,54100,2024-08-26,false,true
I02294,construction,mid,SE,arctic,medium,1-shift,Compactor,industrial,liquid,IP66,90,search,iberia,service,/case-studies,desktop,self,none,dedicated,false,false,0,,26550,2025-06-29,false,true
I02295,food,small,DE,hot,medium,3-shift,Compactor,pro,active,IP65,65,search,benelux,durability,/pricing,desktop,guided,none,pooled,false,false,0,,34800,2025-03-30,true,false
I02296,logistics,mid,MA,hot,low,2-shift,Sorter,pro,liquid,IP66,65,distributor-ME,middle-east,uptime,/pricing,desktop,on-site,standard,pooled,false,false,0,,34800,2025-05-23,true,false
I02297,construction,small,DE,hot,medium,1-shift,Loader,consumer,passive,IP66,35,distributor-ME,middle-east,uptime,/contact,desktop,self,standard,pooled,true,true,1,,4250,2024-11-09,true,false
I02298,mining,large,AE,hot,medium,2-shift,Hoist,consumer,passive,IP54,35,trade-fair,dach,uptime,/contact,tablet,on-site,standard,pooled,true,true,1,2,9000,2024-04-16,false,true
I02299,mining,small,MA,hot,medium,3-shift,Hoist,pro,active,IP65,65,trade-fair,nordics,service,/case-studies,desktop,on-site,standard,dedicated,false,false,0,4,11800,2025-03-04,false,true
I02300,construction,small,AE,hot,medium,3-shift,Loader,pro,liquid,IP54,65,paid-social,iberia,service,/case-studies,desktop,self,none,pooled,false,false,0,,11850,2025-03-16,false,true
I02301,logistics,small,AE,hot,high,3-shift,Loader,industrial,active,IP66,90,distributor-ME,middle-east,uptime,/contact,desktop,guided,none,dedicated,false,false,0,5,27050,2024-04-26,false,true
I02302,food,small,MA,hot,high,2-shift,Compactor,pro,liquid,IP54,65,paid-social,middle-east,durability,/case-studies,desktop,on-site,premium,pooled,false,false,1,1,11600,2024-07-22,true,false
I02303,food,small,SA,temperate,medium,3-shift,Hoist,consumer,active,IP66,35,paid-social,middle-east,durability,/case-studies,desktop,guided,none,pooled,false,true,1,3,7700,2025-04-06,true,false
I02304,construction,small,DE,temperate,medium,2-shift,Conveyor,pro,liquid,IP65,65,search,dach,service,/contact,desktop,on-site,premium,dedicated,false,false,2,,35100,2024-12-03,false,true
I02305,food,mid,AE,hot,medium,3-shift,Compactor,pro,liquid,IP54,65,paid-social,dach,service,/case-studies,desktop,self,premium,pooled,false,false,0,5,11600,2024-08-09,false,true
I02306,construction,small,AE,temperate,high,1-shift,Compactor,pro,passive,IP54,65,search,nordics,durability,/pricing,tablet,self,standard,dedicated,true,false,1,,22600,2024-11-22,false,true
I02307,construction,mid,DE,temperate,low,3-shift,Lifter,pro,passive,IP65,65,paid-social,dach,service,/case-studies,mobile,on-site,standard,dedicated,false,false,0,4,58750,2024-05-07,false,true
I02308,logistics,large,SE,temperate,high,2-shift,Conveyor,consumer,passive,IP54,35,search,benelux,durability,/contact,desktop,self,standard,pooled,false,false,0,4,11850,2025-02-15,false,true
I02309,food,small,AE,hot,medium,3-shift,Lifter,pro,liquid,IP54,65,trade-fair,dach,uptime,/contact,mobile,self,premium,pooled,true,true,1,,11750,2024-08-28,true,false
I02310,construction,small,MA,temperate,medium,3-shift,Loader,consumer,passive,IP66,35,paid-social,middle-east,durability,/spec-sheets,mobile,on-site,standard,pooled,false,false,2,4,4250,2024-11-22,false,true
I02311,food,large,SA,hot,medium,3-shift,Hoist,industrial,active,IP66,90,referral,benelux,price,/products,desktop,self,standard,dedicated,true,false,2,5,26400,2024-04-20,false,true
I02312,logistics,mid,FI,temperate,low,2-shift,Sorter,consumer,passive,IP66,35,paid-social,dach,service,/spec-sheets,mobile,guided,standard,pooled,false,false,1,,3800,2024-10-25,true,false
I02313,mining,small,DE,hot,low,2-shift,Loader,pro,liquid,IP54,65,paid-social,nordics,service,/contact,desktop,on-site,standard,dedicated,false,false,0,,23700,2025-04-05,false,true
I02314,logistics,small,PL,hot,high,3-shift,Lifter,pro,active,IP65,65,distributor-ME,middle-east,uptime,/products,mobile,guided,standard,pooled,false,true,1,,58000,2024-06-07,false,true
I02315,construction,mid,SA,hot,medium,1-shift,Conveyor,pro,active,IP65,65,referral,iberia,price,/case-studies,desktop,self,standard,dedicated,false,false,0,,11700,2024-03-28,false,true
I02316,mining,large,DE,hot,low,3-shift,Sorter,industrial,active,IP54,90,distributor-ME,middle-east,uptime,/products,mobile,self,standard,dedicated,false,false,0,4,54200,2024-03-28,false,true
I02317,logistics,small,PL,hot,high,2-shift,Sorter,pro,passive,IP54,65,distributor-ME,middle-east,uptime,/products,desktop,on-site,standard,pooled,true,true,1,,23700,2025-07-18,true,false
