order_id,customer,session,product,qty,value,ts
O01552,K0451,E01552,P013,3,81300,2025-03-06
O01553,K0003,E01553,P004,1,11600,2024-11-20
O01554,K0336,E01554,P023,3,11550,2024-03-07
O01555,K0256,E01555,P037,3,12300,2025-05-16
O01556,K0085,E01556,P013,2,54200,2024-03-26
O01557,K0156,E01557,P012,2,23400,2024-12-31
O01558,K0183,E01558,P029,1,3800,2025-03-25
O01559,K0282,E01559,P038,3,33600,2024-10-24
O01560,K0356,E01560,P028,2,53100,2024-01-21
O01561,K0350,E01561,P005,1,11750,2025-04-02
O01562,K0300,E01562,P013,2,54200,2024-03-13
O01563,K0259,E01563,P012,2,23400,2025-07-15
O01564,K0224,E01564,P025,1,11800,2025-01-16
O01565,K0278,E01565,P025,2,23600,2025-04-16
O01566,K0036,E01566,P034,1,27100,2024-08-22
O01567,K0189,E01567,P010,2,23200,2024-10-12
O01568,K0431,E01568,P007,2,54000,2024-07-31
O01569,K0235,E01569,P003,2,23500,2024-02-27
O01570,K0176,E01570,P026,2,22500,2025-01-28
O01571,K0166,E01571,P002,3,13500,2025-01-10
O01572,K0381,E01572,P009,2,8200,2024-12-31
O01573,K0409,E01573,P031,2,23700,2025-03-23
O01574,K0515,E01574,P002,5,22500,2025-06-05
O01575,K0415,E01575,P042,1,26850,2025-02-05
O01576,K0473,E01576,P004,1,11600,2024-09-12
O01577,K0005,E01577,P028,2,53100,2024-06-22
O01578,K0179,E01578,P036,3,12750,2024-04-10
O01579,K0362,E01579,P020,1,26600,2024-05-03
O01580,K0084,E01580,P004,1,11600,2024-09-08
O01581,K0278,E01581,P039,1,11300,2024-09-27
O01582,K0394,E01582,P007,2,54000,2025-01-15
O01583,K0462,E01583,P012,1,11700,2025-05-01
O01584,K0492,E01584,P014,3,81450,2024-03-18
O01585,K0415,E01585,P042,3,80550,2024-02-23
O01586,K0497,E01586,P017,1,11300,2024-04-25
O01587,K0366,E01587,P026,3,33750,2024-12-19
O01588,K0041,E01588,P009,3,12300,2024-12-21
O01589,K0382,E01589,P007,3,81000,2024-06-11
O01590,K0074,E01590,P034,3,81300,2024-10-11
O01591,K0354,E01591,P010,1,11600,2024-03-20
O01592,K0371,E01592,P032,3,34500,2025-06-30
O01593,K0134,E01593,P005,1,11750,2024-04-19
O01594,K0421,E01594,P029,1,3800,2024-04-08
O01595,K0389,E01595,P024,1,11750,2024-09-20
O01596,K0235,E01596,P011,2,23400,2024-02-28
O01597,K0480,E01597,P011,2,23400,2025-03-26
O01598,K0304,E01598,P035,2,54300,2024-11-27
O01599,K0368,E01599,P003,2,23500,2025-01-20
O01600,K0273,E01600,P023,3,11550,2025-03-16
O01601,K0422,E01601,P026,2,22500,2025-05-30
O01602,K0511,E01602,P036,1,4250,2024-06-22
O01603,K0407,E01603,P030,1,3850,2024-05-21
O01604,K0095,E01604,P037,1,4100,2024-06-14
O01605,K0506,E01605,P017,1,11300,2024-04-23
O01606,K0168,E01606,P026,2,22500,2024-06-03
O01607,K0454,E01607,P005,1,11750,2025-02-22
O01608,K0389,E01608,P001,2,8200,2024-11-05
O01609,K0310,E01609,P014,2,54300,2024-12-03
O01610,K0180,E01610,P017,3,33900,2024-03-28
O01611,K0319,E01611,P009,3,12300,2025-04-07
O01612,K0290,E01612,P006,5,133000,2025-04-21
O01613,K0373,E01613,P025,2,23600,2024-08-24
O01614,K0411,E01614,P018,5,58000,2025-02-12
O01615,K0141,E01615,P042,1,26850,2025-05-04
O01616,K0034,E01616,P005,1,11750,2024-03-11
O01617,K0339,E01617,P008,1,3950,2025-07-04
O01618,K0092,E01618,P011,1,11700,2025-03-01
O01619,K0229,E01619,P019,3,34800,2025-05-05
O01620,K0337,E01620,P016,2,9000,2024-09-15
O01621,K0223,E01621,P025,1,11800,2025-05-01
O01622,K0156,E01622,P002,1,4500,2024-06-11
O01623,K0376,E01623,P015,2,8600,2025-02-02
O01624,K0060,E01624,P029,2,7600,2024-09-12
O01625,K0084,E01625,P010,1,11600,2025-01-14
O01626,K0400,E01626,P035,3,81450,2024-09-20
O01627,K0506,E01627,P004,1,11600,2024-06-25
O01628,K0380,E01628,P002,1,4500,2024-11-17
O01629,K0105,E01629,P031,1,11850,2024-11-08
O01630,K0509,E01630,P024,2,23500,2024-05-15
O01631,K0290,E01631,P010,2,23200,2024-08-29
O01632,K0016,E01632,P026,1,11250,2025-06-06
O01633,K0483,E01633,P010,1,11600,2024-08-30
O01634,K0456,E01634,P042,1,26850,2024-09-18
O01635,K0454,E01635,P006,1,26600,2025-03-07
O01636,K0416,E01636,P028,1,26550,2024-12-28
O01637,K0416,E01637,P018,3,34800,2024-09-30
O01638,K0092,E01638,P010,2,23200,2024-04-19
O01639,K0269,E01639,P027,3,79200,2024-10-19
O01640,K0462,E01640,P014,1,27150,2025-06-25
O01641,K0086,E01641,P038,1,11200,2024-10-21
O01642,K0034,E01642,P005,3,35250,2025-06-09
O01643,K0162,E01643,P008,1,3950,2024-11-27
O01644,K0415,E01644,P011,1,11700,2024-12-22
O01645,K0189,E01645,P017,3,33900,2024-10-15
O01646,K0386,E01646,P016,1,4500,2024-08-04
O01647,K0127,E01647,P011,1,11700,2025-03-26
O01648,K0098,E01648,P038,2,22400,2024-11-01
O01649,K0089,E01649,P034,3,81300,2025-01-10
O01650,K0180,E01650,P013,3,81300,2024-08-19
O01651,K0366,E01651,P006,2,53200,2025-01-17
O01652,K0333,E01652,P007,1,27000,2024-07-06
O01653,K0403,E01653,P028,2,53100,2024-09-07
O01654,K0016,E01654,P030,1,3850,2024-12-01
O01655,K0503,E01655,P006,1,26600,2025-07-06
O01656,K0129,E01656,P019,2,23200,2025-01-08
O01657,K0235,E01657,P016,1,4500,2025-01-25
O01658,K0100,E01658,P005,1,11750,2024-03-22
O01659,K0119,E01659,P041,2,54100,2024-11-14
O01660,K0465,E01660,P025,1,11800,2025-05-08
O01661,K0341,E01661,P006,2,53200,2025-04-08
O01662,K0307,E01662,P029,2,7600,2024-06-01
O01663,K0097,E01663,P040,3,35550,2025-06-05
O01664,K0150,E01664,P039,1,11300,2024-03-03
O01665,K0508,E01665,P039,3,33900,2024-11-22
O01666,K0033,E01666,P003,5,58750,2025-05-30
O01667,K0056,E01667,P026,2,22500,2025-05-17
O01668,K0474,E01668,P034,1,27100,2024-05-16
O01669,K0077,E01669,P010,2,23200,2025-03-20
O01670,K0114,E01670,P039,1,11300,2024-12-20
O01671,K0236,E01671,P021,1,26550,2024-03-08
O01672,K0499,E01672,P034,5,135500,2024-04-16
O01673,K0354,E01673,P002,1,4500,2024-11-02
O01674,K0107,E01674,P019,3,34800,2025-03-29
O01675,K0135,E01675,P022,1,4500,2024-12-07
O01676,K0086,E01676,P042,5,134250,2024-09-13
O01677,K0084,E01677,P042,1,26850,2025-04-10
O01678,K0438,E01678,P010,1,11600,2024-12-26
O01679,K0509,E01679,P022,5,22500,2024-02-24
O01680,K0432,E01680,P017,3,33900,2024-12-01
O01681,K0028,E01681,P017,2,22600,2025-02-14
O01682,K0356,E01682,P031,1,11850,2025-01-18
O01683,K0161,E01683,P018,2,23200,2024-02-15
O01684,K0261,E01684,P024,2,23500,2024-02-28
O01685,K0486,E01685,P013,3,81300,2025-02-26
O01686,K0086,E01686,P024,1,11750,2024-03-21
O01687,K0430,E01687,P022,3,13500,2024-11-22
O01688,K0283,E01688,P013,1,27100,2024-08-09
O01689,K0324,E01689,P006,2,53200,2024-02-12
O01690,K0410,E01690,P038,3,33600,2025-01-13
O01691,K0300,E01691,P025,1,11800,2024-04-16
O01692,K0271,E01692,P017,1,11300,2024-04-25
O01693,K0260,E01693,P025,1,11800,2024-08-03
O01694,K0158,E01694,P018,1,11600,2025-01-30
O01695,K0168,E01695,P029,2,7600,2024-12-15
O01696,K0267,E01696,P024,1,11750,2025-04-27
O01697,K0360,E01697,P012,5,58500,2025-04-24
O01698,K0054,E01698,P019,1,11600,2024-10-22
O01699,K0124,E01699,P037,3,12300,2025-01-27
O01700,K0112,E01700,P035,3,81450,2024-02-23
O01701,K0513,E01701,P033,2,23200,2024-06-17
O01702,K0307,E01702,P040,2,23700,2025-02-03
O01703,K0181,E01703,P019,1,11600,2024-07-04
O01704,K0035,E01704,P038,1,11200,2024-02-14
O01705,K0071,E01705,P030,1,3850,2024-03-11
O01706,K0192,E01706,P012,1,11700,2025-05-17
O01707,K0439,E01707,P042,2,53700,2024-07-23
O01708,K0171,E01708,P032,2,23000,2025-03-24
O01709,K0394,E01709,P016,5,22500,2025-01-04
O01710,K0067,E01710,P003,1,11750,2024-04-30
O01711,K0105,E01711,P019,1,11600,2024-10-07
O01712,K0223,E01712,P034,2,54200,2024-03-11
O01713,K0060,E01713,P033,1,11600,2024-11-13
O01714,K0131,E01714,P033,1,11600,2024-04-15
O01715,K0474,E01715,P024,1,11750,2024-07-08
O01716,K0485,E01716,P018,1,11600,2025-05-01
O01717,K0454,E01717,P013,1,27100,2024-11-16
O01718,K0472,E01718,P040,3,35550,2024-03-04
O01719,K0036,E01719,P007,1,27000,2024-06-24
O01720,K0080,E01720,P005,2,23500,2024-09-03
O01721,K0277,E01721,P005,3,35250,2024-09-11
O01722,K0509,E01722,P039,1,11300,2025-03-29
O01723,K0511,E01723,P001,1,4100,2024-11-25
O01724,K0146,E01724,P018,3,34800,2025-06-05
O01725,K0291,E01725,P018,3,34800,2025-04-23
O01726,K0389,E01726,P032,3,34500,2024-12-10
O01727,K0009,E01727,P001,1,4100,2024-03-25
O01728,K0100,E01728,P032,2,23000,2024-08-18
O01729,K0287,E01729,P027,1,26400,2024-07-04
O01730,K0351,E01730,P038,2,22400,2025-04-19
O01731,K0492,E01731,P021,1,26550,2024-11-22
O01732,K0133,E01732,P005,1,11750,2024-08-11
O01733,K0012,E01733,P005,2,23500,2024-04-27
O01734,K0328,E01734,P010,1,11600,2024-03-08
O01735,K0432,E01735,P024,1,11750,2024-08-08
O01736,K0461,E01736,P006,1,26600,2024-12-31
O01737,K0207,E01737,P026,1,11250,2024-02-12
O01738,K0350,E01738,P005,5,58750,2024-08-17
O01739,K0040,E01739,P038,3,33600,2024-08-16
O01740,K0110,E01740,P014,1,27150,2025-01-26
O01741,K0349,E01741,P042,2,53700,2024-08-08
O01742,K0075,E01742,P039,3,33900,2025-01-06
O01743,K0193,E01743,P020,1,26600,2024-03-21
O01744,K0455,E01744,P040,3,35550,2024-10-09
O01745,K0340,E01745,P026,2,22500,2024-12-02
O01746,K0044,E01746,P038,3,33600,2024-12-30
O01747,K0113,E01747,P013,3,81300,2025-04-25
O01748,K0155,E01748,P007,1,27000,2025-03-28
O01749,K0416,E01749,P037,1,4100,2025-01-22
O01750,K0112,E01750,P001,3,12300,2025-05-27
O01751,K0080,E01751,P004,1,11600,2025-04-25
O01752,K0050,E01752,P037,3,12300,2025-03-18
O01753,K0084,E01753,P002,2,9000,2025-05-26
O01754,K0485,E01754,P001,1,4100,2024-09-25
O01755,K0033,E01755,P024,1,11750,2025-02-19
O01756,K0083,E01756,P019,1,11600,2025-06-19
O01757,K0458,E01757,P028,3,79650,2024-03-19
O01758,K0322,E01758,P015,1,4300,2024-09-16
O01759,K0075,E01759,P014,5,135750,2024-12-21
O01760,K0294,E01760,P018,2,23200,2024-09-27
O01761,K0077,E01761,P028,3,79650,2024-06-03
O01762,K0484,E01762,P023,2,7700,2025-04-11
O01763,K0427,E01763,P033,1,11600,2025-01-30
O01764,K0131,E01764,P027,1,26400,2024-04-18
O01765,K0354,E01765,P027,1,26400,2024-12-08
O01766,K0485,E01766,P026,3,33750,2025-03-14
O01767,K0295,E01767,P024,2,23500,2024-06-23
O01768,K0138,E01768,P016,1,4500,2024-02-25
O01769,K0352,E01769,P031,5,59250,2024-12-11
O01770,K0308,E01770,P025,1,11800,2025-01-03
O01771,K0385,E01771,P032,2,23000,2024-09-06
O01772,K0324,E01772,P034,2,54200,2024-04-30
O01773,K0295,E01773,P035,2,54300,2024-06-17
O01774,K0351,E01774,P001,5,20500,2025-06-06
O01775,K0166,E01775,P011,2,23400,2024-11-19
O01776,K0470,E01776,P024,1,11750,2025-03-02
O01777,K0034,E01777,P032,5,57500,2025-06-04
O01778,K0401,E01778,P037,2,8200,2024-03-27
O01779,K0038,E01779,P018,1,11600,2024-07-19
O01780,K0461,E01780,P024,1,11750,2024-03-23
O01781,K0119,E01781,P029,1,3800,2025-03-29
O01782,K0352,E01782,P018,5,58000,2025-03-31
O01783,K0281,E01783,P023,2,7700,2024-02-14
O01784,K0186,E01784,P035,5,135750,2024-08-30
O01785,K0237,E01785,P023,2,7700,2024-04-26
O01786,K0363,E01786,P002,1,4500,2025-04-11
O01787,K0024,E01787,P002,1,4500,2024-06-26
O01788,K0234,E01788,P021,1,26550,2024-09-03
O01789,K0485,E01789,P023,1,3850,2025-06-21
O01790,K0064,E01790,P036,2,8500,2025-05-26
O01791,K0022,E01791,P017,2,22600,2024-08-07
O01792,K0367,E01792,P039,1,11300,2024-05-05
O01793,K0093,E01793,P004,3,34800,2024-08-24
O01794,K0317,E01794,P029,1,3800,2024-12-12
O01795,K0078,E01795,P001,1,4100,2025-04-05
O01796,K0309,E01796,P012,2,23400,2025-07-19
O01797,K0087,E01797,P018,1,11600,2024-02-27
O01798,K0405,E01798,P030,1,3850,2024-09-03
O01799,K0357,E01799,P035,1,27150,2025-02-28
O01800,K0312,E01800,P002,5,22500,2025-01-16
O01801,K0395,E01801,P037,1,4100,2024-08-25
O01802,K0313,E01802,P017,3,33900,2024-07-20
O01803,K0368,E01803,P025,3,35400,2024-03-29
O01804,K0425,E01804,P037,2,8200,2024-07-26
O01805,K0222,E01805,P038,2,22400,2024-06-10
O01806,K0213,E01806,P011,1,11700,2024-02-09
O01807,K0001,E01807,P031,1,11850,2024-04-07
O01808,K0153,E01808,P024,1,11750,2025-05-07
O01809,K0208,E01809,P039,1,11300,2024-12-31
O01810,K0181,E01810,P002,5,22500,2025-07-08
O01811,K0112,E01811,P041,3,81150,2024-05-06
O01812,K0385,E01812,P016,1,4500,2024-11-15
O01813,K0067,E01813,P042,3,80550,2024-05-07
O01814,K0069,E01814,P001,3,12300,2024-12-14
O01815,K0478,E01815,P009,2,8200,2024-07-19
O01816,K0172,E01816,P040,1,11850,2025-01-22
O01817,K0482,E01817,P040,1,11850,2024-07-20
O01818,K0284,E01818,P025,1,11800,2024-09-10
O01819,K0022,E01819,P006,1,26600,2024-04-26
O01820,K0365,E01820,P033,1,11600,2024-08-10
O01821,K0344,E01821,P001,1,4100,2025-06-03
O01822,K0267,E01822,P012,1,11700,2025-04-26
O01823,K0339,E01823,P019,3,34800,2025-01-06
O01824,K0401,E01824,P031,1,11850,2025-06-24
O01825,K0313,E01825,P031,2,23700,2025-03-10
O01826,K0086,E01826,P024,2,23500,2024-09-21
O01827,K0343,E01827,P013,1,27100,2024-06-05
O01828,K0067,E01828,P029,3,11400,2025-04-30
O01829,K0428,E01829,P002,1,4500,2025-02-25
O01830,K0057,E01830,P039,1,11300,2024-12-27
O01831,K0436,E01831,P035,3,81450,2025-02-02
O01832,K0181,E01832,P034,1,27100,2025-05-30
O01833,K0189,E01833,P014,3,81450,2025-03-25
O01834,K0470,E01834,P020,2,53200,2024-04-08
O01835,K0337,E01835,P040,1,11850,2024-02-15
O01836,K0079,E01836,P024,2,23500,2025-02-25
O01837,K0514,E01837,P017,1,11300,2024-09-04
O01838,K0047,E01838,P035,1,27150,2025-03-05
O01839,K0311,E01839,P023,3,11550,2025-06-03
O01840,K0358,E01840,P019,2,23200,2024-07-09
O01841,K0354,E01841,P037,1,4100,2024-03-07
O01842,K0393,E01842,P027,1,26400,2024-07-14
O01843,K0380,E01843,P037,1,4100,2024-02-29
O01844,K0116,E01844,P040,2,23700,2024-08-29
O01845,K0495,E01845,P003,2,23500,2024-11-22
O01846,K0427,E01846,P010,2,23200,2024-02-06
O01847,K0167,E01847,P010,3,34800,2024-09-26
O01848,K0492,E01848,P014,1,27150,2024-11-30
O01849,K0334,E01849,P034,1,27100,2024-03-23
O01850,K0454,E01850,P024,2,23500,2024-09-24
O01851,K0149,E01851,P036,1,4250,2024-10-06
O01852,K0492,E01852,P006,2,53200,2024-04-24
O01853,K0286,E01853,P035,1,27150,2024-03-31
O01854,K0365,E01854,P007,5,135000,2025-05-14
O01855,K0245,E01855,P042,3,80550,2025-07-02
O01856,K0214,E01856,P031,1,11850,2025-06-03
O01857,K0067,E01857,P011,1,11700,2025-04-25
O01858,K0432,E01858,P026,1,11250,2024-08-27
O01859,K0343,E01859,P029,5,19000,2024-07-21
O01860,K0358,E01860,P022,1,4500,2024-09-21
O01861,K0278,E01861,P034,5,135500,2025-01-08
O01862,K0519,E01862,P013,1,27100,2024-10-06
O01863,K0450,E01863,P020,2,53200,2024-12-30
O01864,K0311,E01864,P007,1,27000,2024-04-18
O01865,K0195,E01865,P041,1,27050,2024-10-02
O01866,K0457,E01866,P003,1,11750,2024-08-23
O01867,K0423,E01867,P019,1,11600,2024-07-14
O01868,K0089,E01868,P020,2,53200,2024-06-07
O01869,K0200,E01869,P026,1,11250,2024-12-04
O01870,K0310,E01870,P012,1,11700,2024-05-26
O01871,K0021,E01871,P019,2,23200,2024-07-02
O01872,K0081,E01872,P013,1,27100,2025-05-19
O01873,K0053,E01873,P016,2,9000,2024-03-11
O01874,K0249,E01874,P035,3,81450,2024-10-05
O01875,K0119,E01875,P023,2,7700,2024-03-28
O01876,K0426,E01876,P019,1,11600,2025-03-10
O01877,K0390,E01877,P038,1,11200,2025-04-25
O01878,K0300,E01878,P009,1,4100,2024-11-06
O01879,K0081,E01879,P003,3,35250,2025-03-28
O01880,K0251,E01880,P041,1,27050,2024-08-28
O01881,K0458,E01881,P029,1,3800,2024-03-26
O01882,K0246,E01882,P041,1,27050,2025-01-17
O01883,K0167,E01883,P035,1,27150,2025-03-07
O01884,K0067,E01884,P013,3,81300,2025-04-20
O01885,K0363,E01885,P016,5,22500,2025-05-28
O01886,K0137,E01886,P029,1,3800,2024-04-26
O01887,K0246,E01887,P010,1,11600,2025-04-07
O01888,K0024,E01888,P032,2,23000,2024-02-24
O01889,K0425,E01889,P009,1,4100,2025-05-26
O01890,K0357,E01890,P014,3,81450,2024-11-01
O01891,K0181,E01891,P010,3,34800,2025-03-05
O01892,K0413,E01892,P033,2,23200,2024-09-18
O01893,K0266,E01893,P039,3,33900,2025-02-08
O01894,K0189,E01894,P032,1,11500,2025-05-02
O01895,K0297,E01895,P003,1,11750,2025-01-02
O01896,K0448,E01896,P010,1,11600,2024-10-24
O01897,K0155,E01897,P008,1,3950,2025-01-27
O01898,K0136,E01898,P010,1,11600,2024-11-05
O01899,K0389,E01899,P002,1,4500,2025-06-15
O01900,K0355,E01900,P022,5,22500,2025-01-26
O01901,K0369,E01901,P013,1,27100,2024-04-10
O01902,K0106,E01902,P007,3,81000,2024-04-25
O01903,K0162,E01903,P020,2,53200,2024-06-21
O01904,K0163,E01904,P028,5,132750,2024-05-06
O01905,K0077,E01905,P015,3,12900,2024-04-09
O01906,K0500,E01906,P023,1,3850,2025-02-22
O01907,K0187,E01907,P001,1,4100,2024-04-21
O01908,K0362,E01908,P029,2,7600,2024-01-30
O01909,K0235,E01909,P009,1,4100,2024-04-09
O01910,K0004,E01910,P019,1,11600,2025-04-12
O01911,K0299,E01911,P020,1,26600,2024-09-29
O01912,K0105,E01912,P025,2,23600,2024-02-15
O01913,K0447,E01913,P016,1,4500,2024-05-03
O01914,K0271,E01914,P020,5,133000,2024-03-24
O01915,K0235,E01915,P014,2,54300,2024-04-14
O01916,K0223,E01916,P034,1,27100,2024-11-28
O01917,K0452,E01917,P038,3,33600,2024-02-11
O01918,K0194,E01918,P023,3,11550,2024-12-05
O01919,K0181,E01919,P013,5,135500,2025-06-18
O01920,K0339,E01920,P007,1,27000,2024-08-15
O01921,K0074,E01921,P027,3,79200,2024-07-04
O01922,K0482,E01922,P021,1,26550,2025-05-26
O01923,K0159,E01923,P037,2,8200,2025-03-03
O01924,K0203,E01924,P007,1,27000,2024-06-02
O01925,K0419,E01925,P036,1,4250,2024-03-03
O01926,K0432,E01926,P038,1,11200,2025-04-18
O01927,K0185,E01927,P042,1,26850,2025-01-27
O01928,K0341,E01928,P027,3,79200,2025-03-08
O01929,K0363,E01929,P035,1,27150,2024-03-21
O01930,K0253,E01930,P027,5,132000,2024-07-20
O01931,K0045,E01931,P033,1,11600,2025-01-25
O01932,K0328,E01932,P015,1,4300,2024-10-06
O01933,K0506,E01933,P025,2,23600,2024-07-06
O01934,K0137,E01934,P002,5,22500,2025-04-15
O01935,K0066,E01935,P006,3,79800,2024-06-02
O01936,K0403,E01936,P038,1,11200,2024-03-26
O01937,K0426,E01937,P015,2,8600,2024-10-06
O01938,K0319,E01938,P020,1,26600,2024-06-05
O01939,K0294,E01939,P029,1,3800,2024-05-30
O01940,K0119,E01940,P024,2,23500,2024-08-08
O01941,K0396,E01941,P035,1,27150,2025-02-19
O01942,K0431,E01942,P040,3,35550,2025-05-22
O01943,K0276,E01943,P025,2,23600,2025-07-05
O01944,K0141,E01944,P027,2,52800,2025-05-27
O01945,K0131,E01945,P035,3,81450,2025-03-09
O01946,K0337,E01946,P042,1,26850,2025-03-25
O01947,K0422,E01947,P002,2,9000,2024-08-20
O01948,K0471,E01948,P013,1,27100,2024-02-19
O01949,K0136,E01949,P015,5,21500,2024-07-24
O01950,K0356,E01950,P010,1,11600,2024-04-04
O01951,K0173,E01951,P042,1,26850,2024-05-19
O01952,K0287,E01952,P004,1,11600,2025-05-27
O01953,K0518,E01953,P021,1,26550,2025-07-13
O01954,K0501,E01954,P032,2,23000,2024-09-23
O01955,K0185,E01955,P027,2,52800,2024-07-21
O01956,K0275,E01956,P042,1,26850,2024-08-07
O01957,K0058,E01957,P032,1,11500,2025-01-08
O01958,K0119,E01958,P021,2,53100,2024-04-11
O01959,K0068,E01959,P042,2,53700,2025-05-24
O01960,K0045,E01960,P001,1,4100,2024-05-20
O01961,K0312,E01961,P022,2,9000,2024-12-05
O01962,K0337,E01962,P029,1,3800,2024-10-13
O01963,K0350,E01963,P010,1,11600,2025-03-27
O01964,K0413,E01964,P006,1,26600,2024-02-24
O01965,K0179,E01965,P007,2,54000,2025-03-24
O01966,K0160,E01966,P017,2,22600,2025-02-01
O01967,K0389,E01967,P003,1,11750,2024-08-07
O01968,K0243,E01968,P019,1,11600,2024-06-19
O01969,K0341,E01969,P014,2,54300,2025-03-02
O01970,K0410,E01970,P008,2,7900,2025-04-13
O01971,K0310,E01971,P019,5,58000,2025-02-13
O01972,K0390,E01972,P030,3,11550,2025-04-19
O01973,K0197,E01973,P002,5,22500,2025-02-21
O01974,K0242,E01974,P036,2,8500,2024-09-07
O01975,K0434,E01975,P011,2,23400,2024-10-16
O01976,K0307,E01976,P023,1,3850,2024-07-23
O01977,K0266,E01977,P036,1,4250,2025-02-06
O01978,K0393,E01978,P031,2,23700,2025-03-20
O01979,K0481,E01979,P042,2,53700,2024-10-27
O01980,K0043,E01980,P007,3,81000,2024-02-17
O01981,K0429,E01981,P009,1,4100,2024-10-14
O01982,K0061,E01982,P019,5,58000,2024-11-02
O01983,K0183,E01983,P018,1,11600,2024-09-06
O01984,K0168,E01984,P009,3,12300,2024-02-06
O01985,K0247,E01985,P030,3,11550,2025-05-20
O01986,K0122,E01986,P029,2,7600,2024-11-06
O01987,K0394,E01987,P011,2,23400,2024-11-15
O01988,K0407,E01988,P001,3,12300,2024-08-29
O01989,K0079,E01989,P024,2,23500,2024-06-30
O01990,K0253,E01990,P029,1,3800,2025-03-16
O01991,K0233,E01991,P028,2,53100,2024-06-17
O01992,K0327,E01992,P006,3,79800,2024-03-21
O01993,K0506,E01993,P033,1,11600,2024-03-17
O01994,K0003,E01994,P039,1,11300,2025-05-16
O01995,K0325,E01995,P009,1,4100,2024-07-20
O01996,K0303,E01996,P016,3,13500,2024-05-13
O01997,K0459,E01997,P028,2,53100,2024-06-19
O01998,K0191,E01998,P038,1,11200,2024-03-10
O01999,K0218,E01999,P040,1,11850,2024-07-25
O02000,K0443,E02000,P018,2,23200,2024-11-03
O02001,K0250,E02001,P041,5,135250,2025-03-01
O02002,K0228,E02002,P027,2,52800,2024-12-05
O02003,K0448,E02003,P009,1,4100,2024-05-01
O02004,K0356,E02004,P028,1,26550,2024-03-05
O02005,K0176,E02005,P023,3,11550,2025-05-31
O02006,K0064,E02006,P004,1,11600,2024-04-24
O02007,K0484,E02007,P028,1,26550,2025-01-03
O02008,K0404,E02008,P003,5,58750,2024-08-28
O02009,K0386,E02009,P041,1,27050,2025-03-20
O02010,K0045,E02010,P014,1,27150,2025-04-20
O02011,K0438,E02011,P016,5,22500,2025-05-28
O02012,K0500,E02012,P020,2,53200,2024-05-13
O02013,K0434,E02013,P022,3,13500,2024-11-26
O02014,K0062,E02014,P007,3,81000,2025-05-20
O02015,K0321,E02015,P007,1,27000,2024-03-16
O02016,K0020,E02016,P008,1,3950,2024-04-16
O02017,K0132,E02017,P036,3,12750,2024-06-21
O02018,K0279,E02018,P024,3,35250,2024-04-01
O02019,K0097,E02019,P024,1,11750,2025-06-16
O02020,K0472,E02020,P024,3,35250,2025-03-11
O02021,K0218,E02021,P042,1,26850,2025-06-23
O02022,K0030,E02022,P010,2,23200,2024-03-26
O02023,K0460,E02023,P020,3,79800,2024-05-29
O02024,K0173,E02024,P002,3,13500,2024-11-25
O02025,K0393,E02025,P012,3,35100,2024-05-23
O02026,K0265,E02026,P018,1,11600,2024-02-22
O02027,K0194,E02027,P025,2,23600,2025-04-11
O02028,K0135,E02028,P024,5,58750,2025-05-12
O02029,K0308,E02029,P013,1,27100,2025-04-22
O02030,K0010,E02030,P019,1,11600,2025-04-08
O02031,K0465,E02031,P026,3,33750,2024-10-27
O02032,K0310,E02032,P029,1,3800,2024-06-01
O02033,K0223,E02033,P016,1,4500,2024-09-05
O02034,K0029,E02034,P015,1,4300,2024-12-28
O02035,K0218,E02035,P008,1,3950,2024-07-19
O02036,K0389,E02036,P024,1,11750,2025-05-12
O02037,K0451,E02037,P012,5,58500,2025-05-28
O02038,K0100,E02038,P030,1,3850,2024-09-11
O02039,K0075,E02039,P013,1,27100,2024-08-05
O02040,K0518,E02040,P015,3,12900,2024-08-06
O02041,K0278,E02041,P017,1,11300,2024-08-22
O02042,K0095,E02042,P016,1,4500,2024-07-13
O02043,K0350,E02043,P041,1,27050,2024-08-26
O02044,K0341,E02044,P006,5,133000,2024-11-20
O02045,K0217,E02045,P027,1,26400,2025-03-15
O02046,K0394,E02046,P036,1,4250,2024-08-15
O02047,K0419,E02047,P041,1,27050,2025-02-21
O02048,K0507,E02048,P030,1,3850,2025-06-11
O02049,K0311,E02049,P022,1,4500,2024-01-26
O02050,K0065,E02050,P019,1,11600,2024-12-15
O02051,K0050,E02051,P028,1,26550,2025-03-13
O02052,K0245,E02052,P040,3,35550,2024-03-28
O02053,K0131,E02053,P014,1,27150,2024-05-03
O02054,K0478,E02054,P007,1,27000,2024-11-26
O02055,K0360,E02055,P013,3,81300,2024-06-03
O02056,K0266,E02056,P031,2,23700,2025-04-18
O02057,K0410,E02057,P005,3,35250,2024-05-14
O02058,K0287,E02058,P029,2,7600,2024-05-24
O02059,K0393,E02059,P008,1,3950,2024-03-11
O02060,K0217,E02060,P020,5,133000,2025-03-06
O02061,K0511,E02061,P015,1,4300,2024-04-15
O02062,K0308,E02062,P003,3,35250,2024-05-10
O02063,K0220,E02063,P035,1,27150,2024-10-01
O02064,K0238,E02064,P040,3,35550,2024-05-24
O02065,K0310,E02065,P019,3,34800,2025-03-24
O02066,K0115,E02066,P005,2,23500,2024-11-05
O02067,K0496,E02067,P010,1,11600,2025-04-03
O02068,K0092,E02068,P024,3,35250,2024-02-26
